Product ID,Product Name,Category,Price,Discount,Tax Rate,Stock Level,Supplier ID,Customer Age Group,Customer Location,Customer Gender,Shipping Cost,Shipping Method,Return Rate,Seasonality,Popularity Index
PROD_175766,Item_222,Sports,570.0,0.14,0.16,525,SUP_23,55+,South America,Non-binary,26.05,Overnight,0.07,Autumn,18
PROD_508923,Item_451,Clothing,1080.21,0.4,0.12,749,SUP_67,55+,North America,Non-binary,27.28,Express,0.06,All-Year,17
PROD_515192,Item_412,Sports,406.71,0.11,0.05,435,SUP_17,25-34,North America,Non-binary,18.89,Standard,0.0,Summer,57
PROD_668550,Item_131,Home Decor,356.71,0.08,0.16,365,SUP_11,35-44,Australia,Female,3.55,Standard,0.22,Summer,69
PROD_487261,Item_237,Clothing,1047.99,0.39,0.12,400,SUP_27,55+,Asia,Male,19.28,Standard,0.08,Summer,72
PROD_910208,Item_246,Electronics,957.4,0.35,0.08,573,SUP_95,45-54,Asia,Female,29.61,Standard,0.09,Summer,29
PROD_785440,Item_226,Clothing,620.4,0.09,0.05,481,SUP_66,55+,North America,Non-binary,32.18,Standard,0.02,Winter,94
PROD_752664,Item_208,Home Decor,161.23,0.06,0.16,109,SUP_44,35-44,Australia,Male,23.19,Standard,0.25,Summer,34
PROD_554589,Item_406,Electronics,262.01,0.42,0.16,405,SUP_75,55+,Asia,Non-binary,24.58,Overnight,0.21,All-Year,16
PROD_237848,Item_96,Beauty,789.19,0.39,0.16,308,SUP_65,55+,South America,Male,30.92,Express,0.14,Winter,15
PROD_717075,Item_422,Home Decor,465.12,0.16,0.05,159,SUP_91,18-24,South America,Non-binary,21.32,Standard,0.19,Summer,96
PROD_227948,Item_200,Electronics,1004.59,0.33,0.12,843,SUP_52,55+,Europe,Male,13.33,Standard,0.19,All-Year,67
PROD_679304,Item_247,Sports,1140.2,0.06,0.08,54,SUP_82,25-34,Asia,Non-binary,11.59,Express,0.16,Spring,94
PROD_502690,Item_72,Clothing,967.74,0.25,0.16,760,SUP_81,25-34,South America,Non-binary,34.37,Express,0.04,Spring,32
PROD_599046,Item_318,Electronics,456.17,0.01,0.05,975,SUP_17,45-54,Asia,Female,22.96,Overnight,0.18,All-Year,35
PROD_551269,Item_185,Clothing,947.48,0.2,0.16,255,SUP_14,55+,Europe,Female,28.84,Standard,0.14,Summer,10
PROD_121959,Item_6,Sports,424.97,0.04,0.12,533,SUP_22,45-54,North America,Male,22.26,Standard,0.18,Summer,59
PROD_760890,Item_206,Electronics,204.68,0.24,0.08,421,SUP_16,35-44,Australia,Male,37.21,Standard,0.14,Winter,3
PROD_850216,Item_32,Beauty,44.9,0.21,0.16,945,SUP_30,35-44,Europe,Female,23.36,Overnight,0.24,Summer,62
PROD_890180,Item_99,Home Decor,465.93,0.22,0.05,614,SUP_46,18-24,Europe,Non-binary,44.49,Express,0.16,Winter,99
PROD_328576,Item_394,Electronics,1084.75,0.02,0.12,961,SUP_54,18-24,Europe,Non-binary,12.43,Overnight,0.14,Summer,4
PROD_637833,Item_387,Sports,290.59,0.18,0.08,812,SUP_61,55+,Australia,Male,7.96,Overnight,0.21,Autumn,63
PROD_265838,Item_256,Electronics,251.78,0.38,0.05,886,SUP_57,55+,South America,Male,18.06,Standard,0.09,Autumn,84
PROD_435674,Item_187,Clothing,1163.94,0.18,0.16,263,SUP_71,45-54,Asia,Non-binary,41.5,Express,0.08,All-Year,76
PROD_979989,Item_76,Electronics,34.88,0.36,0.05,747,SUP_87,45-54,North America,Female,38.65,Standard,0.13,Autumn,3
PROD_161087,Item_177,Beauty,944.01,0.18,0.08,832,SUP_60,55+,North America,Male,12.64,Overnight,0.15,Spring,34
PROD_693128,Item_315,Electronics,389.04,0.21,0.12,232,SUP_13,55+,Australia,Non-binary,27.79,Overnight,0.06,Spring,25
PROD_218451,Item_287,Home Decor,49.8,0.28,0.12,679,SUP_95,18-24,North America,Male,27.32,Express,0.17,Winter,25
PROD_547600,Item_349,Electronics,1101.77,0.48,0.16,232,SUP_65,18-24,Australia,Female,14.62,Express,0.2,Spring,18
PROD_937437,Item_255,Clothing,171.87,0.05,0.16,516,SUP_84,18-24,Australia,Male,12.12,Express,0.14,Summer,36
PROD_539792,Item_325,Electronics,664.38,0.02,0.16,44,SUP_43,55+,Asia,Non-binary,18.77,Standard,0.13,Winter,10
PROD_139353,Item_190,Beauty,332.49,0.3,0.16,557,SUP_54,45-54,Asia,Female,35.91,Overnight,0.07,Autumn,65
PROD_293075,Item_308,Sports,82.91,0.47,0.08,675,SUP_25,25-34,Australia,Non-binary,10.24,Express,0.23,Autumn,30
PROD_314283,Item_345,Electronics,64.66,0.49,0.16,912,SUP_18,25-34,Asia,Female,21.17,Express,0.19,Spring,17
PROD_414877,Item_127,Electronics,143.09,0.24,0.05,680,SUP_89,45-54,South America,Non-binary,22.71,Express,0.12,Spring,74
PROD_165318,Item_425,Home Decor,90.28,0.23,0.08,925,SUP_25,45-54,Europe,Male,42.38,Standard,0.16,Summer,43
PROD_865313,Item_287,Beauty,913.87,0.32,0.08,435,SUP_40,45-54,North America,Female,15.05,Standard,0.08,Autumn,15
PROD_582690,Item_254,Sports,585.25,0.28,0.16,334,SUP_22,18-24,North America,Female,2.84,Standard,0.01,Spring,57
PROD_516880,Item_213,Clothing,414.76,0.32,0.08,403,SUP_14,35-44,North America,Female,31.83,Standard,0.05,Autumn,1
PROD_691460,Item_250,Electronics,504.95,0.44,0.05,163,SUP_56,55+,North America,Male,34.5,Express,0.02,Autumn,58
PROD_840976,Item_84,Sports,1115.09,0.37,0.08,255,SUP_48,18-24,South America,Female,32.23,Overnight,0.13,Spring,95
PROD_881239,Item_487,Clothing,1093.35,0.25,0.08,65,SUP_27,25-34,South America,Male,32.13,Overnight,0.16,Autumn,47
PROD_193264,Item_383,Beauty,860.23,0.23,0.05,940,SUP_29,55+,Europe,Male,22.78,Express,0.1,Spring,85
PROD_870746,Item_406,Beauty,1062.2,0.32,0.05,771,SUP_11,45-54,Australia,Female,2.8,Overnight,0.13,All-Year,35
PROD_913168,Item_388,Sports,386.98,0.23,0.08,945,SUP_49,25-34,Asia,Non-binary,33.39,Standard,0.02,Spring,7
PROD_325281,Item_13,Clothing,460.43,0.23,0.12,87,SUP_39,45-54,Europe,Female,42.27,Standard,0.19,Autumn,35
PROD_737147,Item_45,Beauty,738.39,0.01,0.08,239,SUP_19,45-54,North America,Non-binary,8.77,Standard,0.01,All-Year,24
PROD_998613,Item_127,Sports,750.23,0.09,0.05,310,SUP_73,45-54,Asia,Non-binary,4.92,Express,0.16,Autumn,39
PROD_494070,Item_426,Beauty,580.63,0.24,0.05,570,SUP_51,55+,Europe,Female,13.4,Standard,0.11,Autumn,94
PROD_452228,Item_114,Beauty,483.79,0.41,0.05,681,SUP_84,25-34,North America,Female,38.54,Standard,0.05,All-Year,3
PROD_531839,Item_433,Beauty,1183.49,0.14,0.12,257,SUP_62,25-34,Europe,Non-binary,6.56,Standard,0.13,Summer,42
PROD_369536,Item_276,Home Decor,986.24,0.26,0.05,557,SUP_62,45-54,North America,Female,32.75,Overnight,0.2,All-Year,73
PROD_417824,Item_205,Clothing,524.8,0.17,0.16,513,SUP_49,18-24,North America,Female,4.71,Express,0.1,Autumn,26
PROD_357426,Item_337,Sports,874.11,0.05,0.16,433,SUP_25,35-44,South America,Male,3.41,Express,0.09,Autumn,37
PROD_277789,Item_438,Sports,327.13,0.48,0.12,128,SUP_57,18-24,North America,Non-binary,40.33,Express,0.04,Summer,80
PROD_613153,Item_420,Clothing,124.7,0.43,0.05,780,SUP_70,55+,Europe,Male,35.13,Overnight,0.15,All-Year,37
PROD_842452,Item_481,Clothing,426.16,0.04,0.05,325,SUP_90,35-44,Asia,Female,27.74,Standard,0.21,Spring,63
PROD_937291,Item_385,Clothing,486.55,0.36,0.16,789,SUP_47,18-24,South America,Female,9.4,Express,0.14,Autumn,88
PROD_225657,Item_399,Clothing,24.76,0.17,0.16,16,SUP_53,25-34,Asia,Male,13.99,Express,0.04,All-Year,16
PROD_335167,Item_461,Electronics,978.68,0.5,0.08,698,SUP_24,18-24,Australia,Male,4.09,Standard,0.17,Winter,12
PROD_781669,Item_273,Sports,434.24,0.15,0.12,341,SUP_70,45-54,Asia,Female,29.75,Standard,0.01,Autumn,84
PROD_580671,Item_408,Electronics,698.6,0.12,0.08,837,SUP_16,55+,Australia,Non-binary,31.5,Overnight,0.21,Spring,78
PROD_819094,Item_58,Beauty,93.39,0.28,0.12,627,SUP_39,18-24,Australia,Male,16.05,Express,0.23,Autumn,23
PROD_170467,Item_328,Beauty,214.12,0.42,0.05,770,SUP_45,18-24,South America,Non-binary,16.55,Express,0.15,All-Year,6
PROD_283734,Item_498,Sports,1068.18,0.1,0.05,877,SUP_20,35-44,Asia,Female,29.05,Express,0.22,Summer,63
PROD_722794,Item_219,Beauty,732.38,0.35,0.12,248,SUP_79,45-54,North America,Non-binary,42.66,Overnight,0.02,Winter,62
PROD_209751,Item_109,Clothing,1140.59,0.03,0.08,709,SUP_38,35-44,South America,Non-binary,18.97,Express,0.06,Spring,21
PROD_481050,Item_279,Electronics,1198.51,0.46,0.16,848,SUP_88,55+,South America,Female,23.22,Express,0.08,Autumn,52
PROD_911774,Item_174,Clothing,449.37,0.04,0.12,738,SUP_15,55+,North America,Female,32.03,Express,0.19,Spring,73
PROD_792517,Item_328,Beauty,362.07,0.46,0.12,176,SUP_85,45-54,Asia,Female,16.72,Overnight,0.12,Summer,96
PROD_561079,Item_264,Electronics,1030.74,0.25,0.12,754,SUP_60,35-44,South America,Non-binary,39.36,Express,0.09,Winter,11
PROD_468452,Item_315,Clothing,1198.34,0.22,0.05,945,SUP_89,45-54,Australia,Male,38.39,Express,0.04,Spring,71
PROD_206081,Item_474,Sports,757.42,0.49,0.12,356,SUP_47,35-44,North America,Female,30.99,Overnight,0.2,All-Year,21
PROD_713333,Item_111,Clothing,955.19,0.5,0.05,494,SUP_82,25-34,Europe,Female,25.09,Express,0.01,All-Year,38
PROD_658986,Item_187,Beauty,939.19,0.33,0.16,34,SUP_31,45-54,South America,Male,44.29,Standard,0.08,Spring,46
PROD_210078,Item_269,Electronics,429.63,0.06,0.16,406,SUP_63,55+,Australia,Female,32.2,Overnight,0.06,Winter,63
PROD_967055,Item_423,Sports,691.25,0.25,0.08,967,SUP_49,35-44,Asia,Female,29.66,Standard,0.03,Autumn,43
PROD_122671,Item_229,Electronics,1000.5,0.26,0.05,646,SUP_16,25-34,Asia,Male,39.7,Standard,0.04,All-Year,15
PROD_518400,Item_497,Sports,827.3,0.26,0.16,817,SUP_49,55+,North America,Non-binary,25.86,Express,0.12,Autumn,58
PROD_455528,Item_156,Electronics,30.29,0.28,0.16,9,SUP_33,35-44,Australia,Non-binary,12.45,Express,0.11,Autumn,33
PROD_710490,Item_473,Beauty,407.36,0.01,0.08,985,SUP_50,25-34,North America,Non-binary,7.92,Express,0.13,Spring,45
PROD_151663,Item_189,Sports,177.65,0.36,0.08,694,SUP_60,55+,South America,Female,22.25,Overnight,0.18,All-Year,79
PROD_115708,Item_272,Home Decor,283.4,0.36,0.08,713,SUP_48,55+,North America,Male,24.17,Overnight,0.22,Spring,77
PROD_978338,Item_375,Electronics,1087.06,0.06,0.05,530,SUP_92,25-34,Europe,Non-binary,37.59,Overnight,0.03,Summer,69
PROD_411955,Item_2,Electronics,49.09,0.29,0.12,534,SUP_52,55+,North America,Male,8.0,Standard,0.02,Autumn,54
PROD_233883,Item_246,Clothing,267.66,0.28,0.05,94,SUP_78,35-44,North America,Non-binary,31.29,Overnight,0.08,Winter,73
PROD_418394,Item_210,Sports,374.94,0.34,0.08,575,SUP_68,35-44,South America,Non-binary,15.08,Overnight,0.14,Autumn,23
PROD_212547,Item_401,Home Decor,742.18,0.04,0.12,928,SUP_34,55+,Australia,Female,42.38,Express,0.02,Winter,26
PROD_659042,Item_286,Beauty,643.25,0.31,0.16,449,SUP_34,18-24,Europe,Non-binary,22.23,Standard,0.18,Spring,72
PROD_851102,Item_359,Clothing,265.83,0.14,0.05,219,SUP_82,25-34,North America,Non-binary,28.76,Overnight,0.14,All-Year,15
PROD_862002,Item_13,Home Decor,201.27,0.25,0.08,95,SUP_33,18-24,South America,Male,29.95,Express,0.19,Autumn,1
PROD_242483,Item_96,Sports,287.97,0.39,0.08,864,SUP_71,35-44,South America,Female,5.91,Express,0.09,Summer,30
PROD_758271,Item_498,Home Decor,605.52,0.35,0.12,776,SUP_52,55+,South America,Female,38.64,Overnight,0.1,Autumn,62
PROD_314835,Item_221,Electronics,329.06,0.06,0.05,380,SUP_68,45-54,Australia,Non-binary,9.06,Standard,0.2,Winter,46
PROD_501896,Item_238,Electronics,1137.38,0.3,0.16,668,SUP_63,45-54,North America,Female,19.09,Standard,0.07,Winter,18
PROD_184896,Item_94,Clothing,559.32,0.48,0.16,206,SUP_88,18-24,Asia,Male,30.92,Overnight,0.1,Winter,55
PROD_577095,Item_338,Sports,75.26,0.08,0.12,785,SUP_35,18-24,Europe,Female,4.37,Overnight,0.0,All-Year,10
PROD_171295,Item_269,Sports,876.47,0.43,0.12,849,SUP_63,18-24,Asia,Non-binary,26.96,Overnight,0.14,Summer,85
PROD_843974,Item_171,Home Decor,397.97,0.35,0.16,245,SUP_70,35-44,Australia,Female,19.63,Standard,0.21,Summer,92
PROD_987121,Item_469,Clothing,785.92,0.39,0.12,710,SUP_84,35-44,North America,Female,4.75,Standard,0.01,Winter,94
PROD_373255,Item_94,Sports,339.12,0.14,0.12,973,SUP_88,55+,Asia,Non-binary,33.23,Express,0.15,Summer,7
PROD_399648,Item_149,Electronics,687.04,0.14,0.05,796,SUP_53,35-44,Asia,Female,23.56,Express,0.21,Summer,73
PROD_757162,Item_112,Home Decor,927.72,0.45,0.12,509,SUP_18,55+,Asia,Female,15.05,Standard,0.12,Spring,5
PROD_108155,Item_55,Beauty,1113.97,0.18,0.08,883,SUP_51,55+,Europe,Non-binary,5.63,Express,0.08,Summer,30
PROD_566872,Item_337,Electronics,317.05,0.03,0.08,82,SUP_38,18-24,North America,Non-binary,25.54,Standard,0.25,Winter,98
PROD_925816,Item_424,Clothing,405.15,0.3,0.08,316,SUP_88,45-54,South America,Male,15.16,Express,0.02,All-Year,49
PROD_474705,Item_467,Sports,559.8,0.06,0.12,644,SUP_90,18-24,North America,Non-binary,42.71,Overnight,0.05,Spring,28
PROD_671542,Item_116,Electronics,1112.97,0.4,0.16,104,SUP_89,35-44,Asia,Non-binary,27.44,Standard,0.22,Summer,20
PROD_908350,Item_143,Beauty,1082.16,0.32,0.08,369,SUP_67,25-34,North America,Female,14.26,Express,0.07,Spring,40
PROD_710269,Item_201,Beauty,112.4,0.44,0.05,748,SUP_95,35-44,South America,Non-binary,24.73,Overnight,0.2,Autumn,68
PROD_654594,Item_180,Clothing,162.66,0.39,0.12,580,SUP_72,45-54,Europe,Female,25.2,Express,0.08,Spring,68
PROD_247718,Item_202,Electronics,597.13,0.06,0.16,695,SUP_58,35-44,North America,Non-binary,33.25,Express,0.2,Spring,87
PROD_408987,Item_364,Home Decor,132.41,0.19,0.16,629,SUP_20,45-54,North America,Male,40.79,Overnight,0.17,Spring,78
PROD_745263,Item_479,Electronics,417.97,0.39,0.12,179,SUP_98,25-34,Europe,Male,43.39,Overnight,0.12,Summer,55
PROD_458745,Item_53,Beauty,182.32,0.21,0.12,782,SUP_63,25-34,Europe,Female,32.87,Standard,0.13,Spring,27
PROD_207512,Item_471,Clothing,765.07,0.49,0.05,601,SUP_39,55+,Asia,Female,25.47,Express,0.04,All-Year,33
PROD_247443,Item_384,Clothing,1139.65,0.37,0.12,599,SUP_75,35-44,Asia,Female,11.67,Overnight,0.03,Summer,55
PROD_570587,Item_180,Home Decor,1196.1,0.01,0.12,82,SUP_74,55+,Europe,Male,19.33,Express,0.18,Winter,76
PROD_473616,Item_414,Clothing,453.41,0.44,0.16,531,SUP_67,18-24,South America,Male,23.02,Overnight,0.21,Autumn,54
PROD_757409,Item_417,Clothing,720.82,0.05,0.08,618,SUP_66,18-24,Asia,Non-binary,7.52,Standard,0.18,Winter,43
PROD_786976,Item_313,Clothing,1028.24,0.07,0.08,840,SUP_46,18-24,South America,Non-binary,13.03,Overnight,0.23,Summer,31
PROD_465871,Item_308,Clothing,145.37,0.37,0.16,500,SUP_63,18-24,Europe,Female,44.33,Express,0.22,Winter,85
PROD_475037,Item_137,Clothing,829.03,0.43,0.12,347,SUP_82,18-24,North America,Male,34.54,Express,0.19,Autumn,28
PROD_907364,Item_182,Beauty,493.57,0.27,0.05,271,SUP_78,35-44,Europe,Non-binary,22.73,Standard,0.22,Spring,2
PROD_217796,Item_367,Electronics,251.34,0.14,0.08,330,SUP_33,55+,Europe,Male,11.72,Standard,0.04,Winter,68
PROD_391999,Item_1,Sports,486.29,0.18,0.12,609,SUP_72,55+,Australia,Male,26.66,Overnight,0.18,Summer,10
PROD_292506,Item_44,Clothing,95.77,0.17,0.08,920,SUP_60,45-54,Europe,Female,11.97,Overnight,0.19,All-Year,47
PROD_798376,Item_227,Sports,836.01,0.16,0.16,743,SUP_24,18-24,Asia,Male,10.3,Express,0.04,Autumn,52
PROD_369544,Item_331,Sports,307.03,0.12,0.08,886,SUP_56,25-34,North America,Female,6.03,Overnight,0.23,Winter,55
PROD_480002,Item_98,Beauty,377.13,0.3,0.16,568,SUP_82,45-54,South America,Non-binary,16.87,Standard,0.0,All-Year,52
PROD_798002,Item_208,Clothing,149.69,0.45,0.16,660,SUP_55,45-54,Australia,Male,25.29,Overnight,0.11,Autumn,25
PROD_639439,Item_265,Sports,1038.27,0.15,0.16,388,SUP_39,35-44,Asia,Female,8.85,Standard,0.01,Winter,8
PROD_690978,Item_288,Clothing,594.67,0.09,0.05,970,SUP_88,45-54,North America,Male,10.62,Express,0.13,Summer,74
PROD_628787,Item_271,Home Decor,688.72,0.42,0.12,746,SUP_29,25-34,South America,Male,18.82,Overnight,0.1,All-Year,64
PROD_630583,Item_140,Home Decor,685.47,0.37,0.16,136,SUP_66,55+,North America,Non-binary,23.05,Standard,0.16,All-Year,55
PROD_488215,Item_481,Home Decor,495.54,0.47,0.16,778,SUP_58,45-54,Asia,Female,34.78,Overnight,0.19,Winter,27
PROD_421184,Item_237,Sports,235.07,0.08,0.08,740,SUP_65,35-44,North America,Male,26.37,Standard,0.19,Winter,22
PROD_898615,Item_462,Home Decor,895.43,0.07,0.12,360,SUP_65,18-24,Europe,Male,28.56,Standard,0.18,Summer,30
PROD_522515,Item_441,Beauty,156.83,0.27,0.05,832,SUP_34,25-34,North America,Non-binary,31.94,Standard,0.03,Summer,65
PROD_768234,Item_392,Beauty,129.13,0.31,0.05,958,SUP_18,18-24,Europe,Male,21.39,Overnight,0.1,Spring,60
PROD_478480,Item_72,Sports,853.62,0.24,0.08,281,SUP_31,45-54,Asia,Female,16.75,Standard,0.2,Winter,81
PROD_132711,Item_155,Clothing,254.56,0.3,0.05,201,SUP_86,55+,Australia,Female,36.42,Overnight,0.16,Summer,15
PROD_891971,Item_190,Electronics,371.59,0.09,0.08,743,SUP_46,35-44,Europe,Female,37.62,Standard,0.17,Winter,58
PROD_601157,Item_268,Clothing,572.9,0.24,0.12,530,SUP_37,25-34,North America,Male,8.62,Standard,0.06,Summer,80
PROD_284423,Item_321,Clothing,541.97,0.33,0.08,15,SUP_23,55+,North America,Male,42.99,Overnight,0.08,Autumn,47
PROD_616349,Item_107,Clothing,851.75,0.22,0.08,567,SUP_39,25-34,North America,Female,41.99,Overnight,0.24,Summer,16
PROD_803714,Item_232,Clothing,750.0,0.34,0.16,868,SUP_48,35-44,Asia,Male,39.45,Overnight,0.21,Summer,34
PROD_757917,Item_42,Electronics,775.05,0.23,0.05,113,SUP_66,35-44,South America,Non-binary,20.17,Express,0.04,Autumn,94
PROD_924792,Item_190,Home Decor,858.29,0.17,0.12,67,SUP_14,45-54,North America,Female,38.21,Express,0.14,Autumn,98
PROD_837378,Item_371,Clothing,354.67,0.15,0.12,589,SUP_21,25-34,North America,Non-binary,29.01,Express,0.12,Spring,58
PROD_233272,Item_139,Beauty,390.19,0.21,0.16,29,SUP_44,45-54,Europe,Non-binary,10.83,Standard,0.11,Summer,87
PROD_867836,Item_103,Sports,528.41,0.01,0.08,518,SUP_50,25-34,Australia,Male,35.32,Standard,0.12,Autumn,40
PROD_802335,Item_171,Sports,372.42,0.33,0.12,907,SUP_72,25-34,North America,Male,19.46,Standard,0.16,Spring,36
PROD_907789,Item_351,Beauty,1182.0,0.42,0.12,663,SUP_51,18-24,Asia,Female,14.56,Overnight,0.24,Spring,29
PROD_743409,Item_273,Clothing,977.79,0.18,0.08,998,SUP_74,45-54,South America,Male,39.77,Express,0.22,Winter,81
PROD_177505,Item_481,Electronics,201.76,0.02,0.08,874,SUP_74,25-34,South America,Non-binary,39.08,Standard,0.22,Autumn,90
PROD_102869,Item_416,Home Decor,11.69,0.49,0.12,21,SUP_52,25-34,South America,Male,39.17,Overnight,0.18,All-Year,15
PROD_881474,Item_221,Sports,56.13,0.13,0.08,430,SUP_69,35-44,Asia,Female,38.96,Express,0.0,Autumn,83
PROD_554351,Item_213,Home Decor,296.66,0.06,0.05,29,SUP_29,18-24,South America,Male,25.83,Express,0.11,Autumn,46
PROD_412252,Item_341,Electronics,141.58,0.18,0.12,955,SUP_72,35-44,South America,Non-binary,28.53,Overnight,0.13,Spring,27
PROD_736584,Item_424,Sports,642.34,0.37,0.08,678,SUP_33,45-54,Europe,Non-binary,42.8,Standard,0.21,Autumn,20
PROD_718467,Item_407,Home Decor,1030.3,0.15,0.12,659,SUP_84,45-54,South America,Female,7.56,Express,0.23,Autumn,40
PROD_190272,Item_56,Electronics,885.42,0.29,0.12,409,SUP_81,25-34,Europe,Female,36.67,Standard,0.11,Spring,44
PROD_138467,Item_390,Home Decor,262.65,0.21,0.16,48,SUP_44,55+,Europe,Male,24.63,Standard,0.08,Spring,96
PROD_909760,Item_342,Clothing,482.16,0.06,0.05,324,SUP_50,35-44,Europe,Male,44.07,Standard,0.08,Winter,72
PROD_977844,Item_434,Electronics,611.93,0.17,0.05,487,SUP_25,45-54,Asia,Female,29.49,Standard,0.14,Winter,63
PROD_580047,Item_102,Home Decor,973.2,0.36,0.16,297,SUP_89,25-34,North America,Non-binary,8.99,Standard,0.07,Autumn,87
PROD_759347,Item_421,Clothing,1007.75,0.31,0.16,773,SUP_15,25-34,Australia,Male,37.07,Standard,0.23,Autumn,12
PROD_158871,Item_493,Clothing,1092.11,0.06,0.12,180,SUP_29,35-44,South America,Female,30.92,Standard,0.1,Summer,93
PROD_228391,Item_192,Electronics,613.55,0.08,0.05,801,SUP_65,25-34,Australia,Female,8.4,Overnight,0.25,All-Year,42
PROD_539430,Item_499,Beauty,834.66,0.32,0.16,121,SUP_84,18-24,North America,Non-binary,2.39,Standard,0.03,Summer,96
PROD_710704,Item_310,Sports,138.6,0.41,0.08,123,SUP_17,55+,Europe,Female,25.38,Standard,0.05,Summer,57
PROD_956703,Item_200,Electronics,680.52,0.17,0.12,452,SUP_93,35-44,Europe,Male,12.38,Express,0.13,Autumn,87
PROD_930496,Item_233,Clothing,302.19,0.3,0.05,265,SUP_15,35-44,Europe,Male,39.29,Express,0.22,Spring,19
PROD_356687,Item_433,Clothing,520.9,0.09,0.12,27,SUP_17,35-44,Europe,Female,12.79,Standard,0.09,Spring,62
PROD_825451,Item_227,Electronics,762.69,0.16,0.12,258,SUP_71,25-34,South America,Female,30.5,Express,0.21,All-Year,0
PROD_207450,Item_371,Beauty,312.1,0.01,0.08,76,SUP_23,25-34,North America,Non-binary,16.84,Overnight,0.11,Spring,22
PROD_271890,Item_139,Sports,67.36,0.38,0.08,431,SUP_12,35-44,North America,Non-binary,17.06,Overnight,0.21,Autumn,32
PROD_538741,Item_344,Home Decor,17.23,0.2,0.16,878,SUP_11,35-44,North America,Female,9.82,Overnight,0.07,Spring,56
PROD_381974,Item_305,Electronics,31.48,0.41,0.08,705,SUP_31,18-24,Australia,Male,23.62,Express,0.12,Winter,80
PROD_500109,Item_149,Sports,14.98,0.35,0.05,893,SUP_94,45-54,Europe,Non-binary,26.91,Overnight,0.07,All-Year,53
PROD_216381,Item_115,Sports,136.87,0.41,0.16,34,SUP_79,18-24,Asia,Female,26.98,Overnight,0.05,Spring,65
PROD_573125,Item_450,Clothing,291.19,0.14,0.05,435,SUP_80,35-44,North America,Non-binary,38.83,Express,0.11,Spring,94
PROD_671621,Item_63,Home Decor,269.36,0.09,0.05,113,SUP_15,25-34,Australia,Non-binary,30.05,Standard,0.08,Winter,30
PROD_234508,Item_104,Electronics,1184.22,0.49,0.16,61,SUP_59,25-34,South America,Non-binary,33.83,Standard,0.2,Summer,53
PROD_829650,Item_339,Clothing,370.68,0.36,0.08,51,SUP_53,35-44,Europe,Non-binary,15.91,Standard,0.19,Autumn,15
PROD_962645,Item_359,Clothing,157.27,0.42,0.12,115,SUP_17,45-54,Australia,Non-binary,20.09,Express,0.09,Spring,36
PROD_499111,Item_156,Beauty,656.95,0.01,0.08,46,SUP_33,55+,Asia,Non-binary,2.79,Standard,0.25,Winter,100
PROD_250810,Item_273,Sports,1030.26,0.18,0.05,437,SUP_36,55+,Asia,Male,5.4,Overnight,0.24,Winter,6
PROD_392890,Item_6,Electronics,815.28,0.37,0.05,411,SUP_62,18-24,South America,Non-binary,18.56,Standard,0.23,Summer,99
PROD_673665,Item_147,Electronics,358.82,0.04,0.16,100,SUP_60,45-54,North America,Female,11.02,Overnight,0.15,Spring,0
PROD_940477,Item_184,Electronics,676.13,0.28,0.05,278,SUP_37,55+,North America,Female,36.96,Standard,0.1,Summer,93
PROD_460032,Item_486,Clothing,859.25,0.21,0.16,106,SUP_68,45-54,Australia,Non-binary,31.09,Standard,0.08,All-Year,17
PROD_469599,Item_28,Beauty,875.08,0.01,0.16,982,SUP_78,25-34,Australia,Non-binary,43.72,Standard,0.0,Winter,41
PROD_760960,Item_450,Home Decor,801.51,0.12,0.08,34,SUP_92,25-34,North America,Female,40.14,Express,0.16,Autumn,38
PROD_850020,Item_38,Clothing,1045.62,0.14,0.05,358,SUP_82,45-54,North America,Non-binary,44.04,Standard,0.14,Winter,25
PROD_979611,Item_119,Home Decor,1044.78,0.06,0.08,886,SUP_34,35-44,Australia,Female,17.71,Overnight,0.16,Summer,74
